MovementID,CompanyID,PartyID,PartyName,PartyType,FirstTransactionDate,LastTransactionDate,TotalSalesValue,TotalPurchaseValue,TransactionCount,DaysSinceLastTxn,Status,SalesPerson,City,State,CreatedAt,UpdatedAt
CMOV-0496,COMP-0030,PTY-0564,Priya Singh Distributors,Both,2024-04-27,2024-04-27,1800,0,1,4,Active,Rajesh Kumar,Nagpur,Maharashtra,2024-04-27 00:00:00,2024-05-01 08:00:00
CMOV-0497,COMP-0030,PTY-0565,Vikram Sharma Suppliers,Customer,2024-05-04,2024-05-10,70000,0,2,-9,Active,Rajesh Kumar,Pune,Maharashtra,2024-05-10 00:00:00,2024-05-01 08:00:00
CMOV-0498,COMP-0030,PTY-0566,Neha Sharma Distributors,Both,2024-06-23,2024-06-23,325000,0,1,-53,Active,Unassigned,Ahmedabad,Gujarat,2024-06-23 00:00:00,2024-05-01 08:00:00
CMOV-0499,COMP-0030,PTY-0568,Amit Patel Traders,Supplier,2024-04-28,2024-04-28,0,595000,3,3,Active,Rajesh Kumar,Delhi,Delhi,2024-04-28 00:00:00,2024-05-01 08:00:00
CMOV-0500,COMP-0030,PTY-0571,Priya Kumar Traders,Both,2024-04-08,2024-04-14,0,635000,3,17,Active,Unassigned,Ahmedabad,Gujarat,2024-04-14 00:00:00,2024-05-01 08:00:00
CMOV-0501,COMP-0030,PTY-0572,Vikram Gupta Distributors,Customer,2024-06-25,2024-06-25,52000,0,2,-55,Active,Amit Shah,Bangalore,Karnataka,2024-06-25 00:00:00,2024-05-01 08:00:00
CMOV-0502,COMP-0030,PTY-0573,Neha Sharma Suppliers,Both,2024-04-16,2024-05-22,1939000,0,9,-21,Active,Rajesh Kumar,Mumbai,Maharashtra,2024-05-22 00:00:00,2024-05-01 08:00:00
CMOV-0503,COMP-0031,PTY-0574,Priya Patel Suppliers,Customer,2024-04-18,2024-06-21,757300,3000,8,-51,Active,Unassigned,Delhi,Delhi,2024-06-21 00:00:00,2024-05-01 08:00:00
CMOV-0504,COMP-0031,PTY-0575,Rajesh Kumar Suppliers,Customer,2024-05-04,2024-06-12,1329000,363000,6,-42,Active,Rajesh Kumar,Mysore,Karnataka,2024-06-12 00:00:00,2024-05-01 08:00:00
CMOV-0505,COMP-0031,PTY-0576,Amit Gupta Suppliers,Customer,2024-06-06,2024-06-06,165000,0,1,-36,Active,Rajesh Kumar,Chennai,Tamil Nadu,2024-06-06 00:00:00,2024-05-01 08:00:00
CMOV-0506,COMP-0031,PTY-0577,Vikram Sharma Suppliers,Customer,2024-04-12,2024-06-03,1695500,0,9,-33,Active,Amit Shah,Bangalore,Karnataka,2024-06-03 00:00:00,2024-05-01 08:00:00
CMOV-0507,COMP-0031,PTY-0578,Priya Sharma Distributors,Both,2024-04-09,2024-05-20,330000,336000,2,-19,Active,Unassigned,Pune,Maharashtra,2024-05-20 00:00:00,2024-05-01 08:00:00
CMOV-0508,COMP-0031,PTY-0579,Priya Kumar Traders,Both,2024-04-05,2024-06-03,437200,0,4,-33,Active,Unassigned,Ahmedabad,Gujarat,2024-06-03 00:00:00,2024-05-01 08:00:00
CMOV-0509,COMP-0031,PTY-0580,Amit Sharma Suppliers,Both,2024-04-21,2024-06-18,234500,2700,4,-48,Active,Unassigned,Pune,Maharashtra,2024-06-18 00:00:00,2024-05-01 08:00:00
CMOV-0510,COMP-0031,PTY-0581,Priya Kumar Suppliers,Customer,2024-05-23,2024-05-23,325900,0,2,-22,Active,Amit Shah,Surat,Gujarat,2024-05-23 00:00:00,2024-05-01 08:00:00
CMOV-0511,COMP-0031,PTY-0582,Priya Singh Suppliers,Supplier,2024-04-02,2024-04-30,457000,220900,6,1,Active,Amit Shah,Chennai,Tamil Nadu,2024-04-30 00:00:00,2024-05-01 08:00:00
CMOV-0512,COMP-0031,PTY-0583,Rajesh Gupta Distributors,Both,2024-06-04,2024-06-04,260000,0,1,-34,Active,Amit Shah,Delhi,Delhi,2024-06-04 00:00:00,2024-05-01 08:00:00
CMOV-0513,COMP-0031,PTY-0584,Neha Sharma Distributors,Customer,2024-05-23,2024-06-20,850500,0,4,-50,Active,Rajesh Kumar,Delhi,Delhi,2024-06-20 00:00:00,2024-05-01 08:00:00
CMOV-0514,COMP-0031,PTY-0585,Vikram Patel Suppliers,Both,2024-04-18,2024-06-28,1813700,0,7,-58,Active,Rajesh Kumar,Chennai,Tamil Nadu,2024-06-28 00:00:00,2024-05-01 08:00:00
CMOV-0515,COMP-0031,PTY-0586,Amit Singh Distributors,Both,2024-04-16,2024-05-17,871900,0,5,-16,Active,Unassigned,Delhi,Delhi,2024-05-17 00:00:00,2024-05-01 08:00:00
CMOV-0516,COMP-0031,PTY-0587,Priya Gupta Distributors,Supplier,2024-04-02,2024-06-27,220000,1052800,7,-57,Active,Unassigned,Chennai,Tamil Nadu,2024-06-27 00:00:00,2024-05-01 08:00:00
CMOV-0517,COMP-0031,PTY-0588,Vikram Sharma Traders,Customer,2024-05-23,2024-06-14,593000,0,5,-44,Active,Unassigned,Surat,Gujarat,2024-06-14 00:00:00,2024-05-01 08:00:00
CMOV-0518,COMP-0031,PTY-0589,Vikram Sharma Traders,Customer,2024-04-02,2024-05-01,1171600,0,6,0,Active,Rajesh Kumar,Surat,Gujarat,2024-05-01 00:00:00,2024-05-01 08:00:00
CMOV-0519,COMP-0031,PTY-0590,Neha Patel Suppliers,Supplier,2024-04-18,2024-04-29,0,809500,4,2,Active,Unassigned,Mysore,Karnataka,2024-04-29 00:00:00,2024-05-01 08:00:00
CMOV-0520,COMP-0032,PTY-0591,Vikram Singh Suppliers,Supplier,2024-04-01,2024-06-21,570000,720000,4,-51,Active,Amit Shah,Mumbai,Maharashtra,2024-06-21 00:00:00,2024-05-01 08:00:00
CMOV-0521,COMP-0032,PTY-0592,Vikram Patel Traders,Customer,2024-05-30,2024-05-30,0,1296800,3,-29,Active,Unassigned,Ahmedabad,Gujarat,2024-05-30 00:00:00,2024-05-01 08:00:00
CMOV-0522,COMP-0032,PTY-0593,Vikram Patel Suppliers,Both,2024-04-26,2024-05-25,0,285800,5,-24,Active,Amit Shah,Ahmedabad,Gujarat,2024-05-25 00:00:00,2024-05-01 08:00:00
CMOV-0523,COMP-0032,PTY-0594,Vikram Sharma Traders,Supplier,2024-04-09,2024-06-12,1704000,1432900,12,-42,Active,Unassigned,Pune,Maharashtra,2024-06-12 00:00:00,2024-05-01 08:00:00
CMOV-0524,COMP-0032,PTY-0595,Neha Singh Distributors,Supplier,2024-05-24,2024-05-24,63000,0,2,-23,Active,Amit Shah,Delhi,Delhi,2024-05-24 00:00:00,2024-05-01 08:00:00
CMOV-0525,COMP-0032,PTY-0596,Rajesh Kumar Distributors,Both,2024-04-03,2024-04-03,0,173700,3,28,Active,Unassigned,Mumbai,Maharashtra,2024-04-03 00:00:00,2024-05-01 08:00:00
CMOV-0526,COMP-0032,PTY-0597,Vikram Sharma Distributors,Both,2024-04-21,2024-04-21,1040000,0,3,10,Active,Amit Shah,Delhi,Delhi,2024-04-21 00:00:00,2024-05-01 08:00:00
CMOV-0527,COMP-0032,PTY-0598,Rajesh Gupta Suppliers,Both,2024-06-29,2024-06-29,14000,0,1,-59,Active,Amit Shah,Bangalore,Karnataka,2024-06-29 00:00:00,2024-05-01 08:00:00
CMOV-0528,COMP-0032,PTY-0599,Vikram Kumar Suppliers,Supplier,2024-04-26,2024-06-21,0,667100,9,-51,Active,Rajesh Kumar,Surat,Gujarat,2024-06-21 00:00:00,2024-05-01 08:00:00
CMOV-0529,COMP-0032,PTY-0600,Neha Sharma Suppliers,Both,2024-04-13,2024-04-13,0,28900,3,18,Active,Amit Shah,Surat,Gujarat,2024-04-13 00:00:00,2024-05-01 08:00:00
CMOV-0530,COMP-0032,PTY-0601,Priya Patel Traders,Customer,2024-04-22,2024-05-31,782000,0,3,-30,Active,Rajesh Kumar,Chennai,Tamil Nadu,2024-05-31 00:00:00,2024-05-01 08:00:00
CMOV-0531,COMP-0032,PTY-0602,Rajesh Sharma Traders,Supplier,2024-04-06,2024-04-06,80000,0,1,25,Active,Unassigned,Mysore,Karnataka,2024-04-06 00:00:00,2024-05-01 08:00:00
CMOV-0532,COMP-0032,PTY-0603,Priya Singh Suppliers,Customer,2024-04-04,2024-06-08,845000,0,3,-38,Active,Rajesh Kumar,Coimbatore,Tamil Nadu,2024-06-08 00:00:00,2024-05-01 08:00:00
CMOV-0533,COMP-0032,PTY-0604,Amit Sharma Suppliers,Supplier,2024-04-01,2024-04-07,504000,83200,6,24,Active,Rajesh Kumar,Mumbai,Maharashtra,2024-04-07 00:00:00,2024-05-01 08:00:00
CMOV-0534,COMP-0032,PTY-0605,Vikram Kumar Distributors,Both,2024-04-10,2024-05-27,887000,382000,5,-26,Active,Rajesh Kumar,Surat,Gujarat,2024-05-27 00:00:00,2024-05-01 08:00:00
CMOV-0535,COMP-0032,PTY-0606,Vikram Gupta Distributors,Supplier,2024-04-15,2024-04-15,405900,0,3,16,Active,Amit Shah,Mysore,Karnataka,2024-04-15 00:00:00,2024-05-01 08:00:00
CMOV-0536,COMP-0032,PTY-0607,Neha Sharma Traders,Both,2024-04-04,2024-04-04,0,2700,1,27,Active,Rajesh Kumar,Delhi,Delhi,2024-04-04 00:00:00,2024-05-01 08:00:00
CMOV-0537,COMP-0032,PTY-0608,Rajesh Singh Suppliers,Both,2024-06-10,2024-06-10,4400,0,2,-40,Active,Unassigned,Delhi,Delhi,2024-06-10 00:00:00,2024-05-01 08:00:00
CMOV-0538,COMP-0032,PTY-0609,Amit Patel Distributors,Customer,2024-06-05,2024-06-05,333000,0,2,-35,Active,Amit Shah,Nagpur,Maharashtra,2024-06-05 00:00:00,2024-05-01 08:00:00
CMOV-0539,COMP-0032,PTY-0610,Vikram Sharma Traders,Customer,2024-06-29,2024-06-29,133000,0,2,-59,Active,Amit Shah,Coimbatore,Tamil Nadu,2024-06-29 00:00:00,2024-05-01 08:00:00
CMOV-0540,COMP-0032,PTY-0611,Amit Sharma Traders,Both,2024-04-19,2024-04-19,235900,0,3,12,Active,Unassigned,Ahmedabad,Gujarat,2024-04-19 00:00:00,2024-05-01 08:00:00
CMOV-0541,COMP-0032,PTY-0612,Neha Gupta Traders,Supplier,2024-04-22,2024-06-21,1137800,774000,10,-51,Active,Rajesh Kumar,Pune,Maharashtra,2024-06-21 00:00:00,2024-05-01 08:00:00
CMOV-0542,COMP-0033,PTY-0613,Rajesh Sharma Traders,Customer,2024-04-03,2024-05-25,990000,407500,5,-24,Active,Amit Shah,Mysore,Karnataka,2024-05-25 00:00:00,2024-05-01 08:00:00
CMOV-0543,COMP-0033,PTY-0614,Priya Sharma Suppliers,Customer,2024-05-14,2024-05-20,485000,370500,4,-19,Active,Amit Shah,Delhi,Delhi,2024-05-20 00:00:00,2024-05-01 08:00:00
CMOV-0544,COMP-0033,PTY-0615,Neha Patel Traders,Customer,2024-04-21,2024-06-09,133600,715000,5,-39,Active,Rajesh Kumar,Surat,Gujarat,2024-06-09 00:00:00,2024-05-01 08:00:00
CMOV-0545,COMP-0033,PTY-0616,Amit Gupta Distributors,Both,2024-04-06,2024-04-06,0,586000,3,25,Active,Rajesh Kumar,Chennai,Tamil Nadu,2024-04-06 00:00:00,2024-05-01 08:00:00
CMOV-0546,COMP-0033,PTY-0617,Amit Singh Traders,Both,2024-06-30,2024-06-30,122000,0,2,-60,Active,Unassigned,Ahmedabad,Gujarat,2024-06-30 00:00:00,2024-05-01 08:00:00
CMOV-0547,COMP-0033,PTY-0618,Amit Kumar Suppliers,Supplier,2024-05-20,2024-06-15,415000,21000,3,-45,Active,Rajesh Kumar,Mumbai,Maharashtra,2024-06-15 00:00:00,2024-05-01 08:00:00
CMOV-0548,COMP-0033,PTY-0620,Rajesh Singh Suppliers,Supplier,2024-06-02,2024-06-02,1009000,0,3,-32,Active,Rajesh Kumar,Bangalore,Karnataka,2024-06-02 00:00:00,2024-05-01 08:00:00
CMOV-0549,COMP-0033,PTY-0621,Neha Kumar Traders,Customer,2024-05-17,2024-05-29,1608900,0,5,-28,Active,Unassigned,Delhi,Delhi,2024-05-29 00:00:00,2024-05-01 08:00:00
CMOV-0550,COMP-0033,PTY-0622,Rajesh Kumar Distributors,Supplier,2024-04-22,2024-05-28,15300,0,2,-27,Active,Unassigned,Pune,Maharashtra,2024-05-28 00:00:00,2024-05-01 08:00:00
CMOV-0551,COMP-0033,PTY-0623,Neha Sharma Traders,Supplier,2024-04-02,2024-05-24,527200,2700,3,-23,Active,Rajesh Kumar,Ahmedabad,Gujarat,2024-05-24 00:00:00,2024-05-01 08:00:00
CMOV-0552,COMP-0033,PTY-0624,Priya Singh Suppliers,Both,2024-04-08,2024-06-10,219500,1313500,8,-40,Active,Unassigned,Coimbatore,Tamil Nadu,2024-06-10 00:00:00,2024-05-01 08:00:00
CMOV-0553,COMP-0033,PTY-0625,Vikram Patel Suppliers,Customer,2024-04-15,2024-06-01,673200,0,6,-31,Active,Rajesh Kumar,Bangalore,Karnataka,2024-06-01 00:00:00,2024-05-01 08:00:00
CMOV-0554,COMP-0033,PTY-0626,Rajesh Sharma Suppliers,Customer,2024-05-31,2024-05-31,739500,0,3,-30,Active,Unassigned,Bangalore,Karnataka,2024-05-31 00:00:00,2024-05-01 08:00:00
CMOV-0555,COMP-0033,PTY-0627,Rajesh Sharma Traders,Supplier,2024-06-12,2024-06-12,545000,0,2,-42,Active,Unassigned,Coimbatore,Tamil Nadu,2024-06-12 00:00:00,2024-05-01 08:00:00
CMOV-0556,COMP-0033,PTY-0628,Vikram Gupta Suppliers,Customer,2024-05-18,2024-06-26,455000,116300,3,-56,Active,Rajesh Kumar,Chennai,Tamil Nadu,2024-06-26 00:00:00,2024-05-01 08:00:00
CMOV-0557,COMP-0034,PTY-0630,Vikram Sharma Traders,Customer,2024-04-24,2024-05-30,0,590000,4,-29,Active,Amit Shah,Nagpur,Maharashtra,2024-05-30 00:00:00,2024-05-01 08:00:00
CMOV-0558,COMP-0034,PTY-0631,Priya Sharma Suppliers,Supplier,2024-04-24,2024-04-24,950500,0,3,7,Active,Amit Shah,Mysore,Karnataka,2024-04-24 00:00:00,2024-05-01 08:00:00
CMOV-0559,COMP-0034,PTY-0632,Vikram Gupta Suppliers,Customer,2024-04-25,2024-04-25,14000,0,1,6,Active,Amit Shah,Nagpur,Maharashtra,2024-04-25 00:00:00,2024-05-01 08:00:00
CMOV-0560,COMP-0034,PTY-0633,Priya Kumar Traders,Supplier,2024-05-04,2024-06-18,0,414000,3,-48,Active,Amit Shah,Coimbatore,Tamil Nadu,2024-06-18 00:00:00,2024-05-01 08:00:00
CMOV-0561,COMP-0034,PTY-0634,Priya Singh Traders,Supplier,2024-04-23,2024-05-02,732000,0,4,-1,Active,Rajesh Kumar,Chennai,Tamil Nadu,2024-05-02 00:00:00,2024-05-01 08:00:00
CMOV-0562,COMP-0034,PTY-0635,Vikram Patel Suppliers,Supplier,2024-04-21,2024-05-17,916000,0,7,-16,Active,Unassigned,Coimbatore,Tamil Nadu,2024-05-17 00:00:00,2024-05-01 08:00:00
CMOV-0563,COMP-0034,PTY-0636,Vikram Sharma Distributors,Customer,2024-04-02,2024-06-19,210000,1050000,3,-49,Active,Amit Shah,Delhi,Delhi,2024-06-19 00:00:00,2024-05-01 08:00:00
CMOV-0564,COMP-0034,PTY-0637,Vikram Sharma Traders,Supplier,2024-04-16,2024-04-24,391000,572700,5,7,Active,Amit Shah,Coimbatore,Tamil Nadu,2024-04-24 00:00:00,2024-05-01 08:00:00
CMOV-0565,COMP-0034,PTY-0638,Priya Gupta Suppliers,Supplier,2024-04-10,2024-06-11,1565000,447000,6,-41,Active,Rajesh Kumar,Delhi,Delhi,2024-06-11 00:00:00,2024-05-01 08:00:00
CMOV-0566,COMP-0034,PTY-0639,Rajesh Gupta Distributors,Customer,2024-04-01,2024-05-13,244500,0,2,-12,Active,Amit Shah,Surat,Gujarat,2024-05-13 00:00:00,2024-05-01 08:00:00
CMOV-0567,COMP-0034,PTY-0640,Priya Gupta Suppliers,Customer,2024-04-09,2024-04-23,211500,0,4,8,Active,Unassigned,Nagpur,Maharashtra,2024-04-23 00:00:00,2024-05-01 08:00:00
CMOV-0568,COMP-0034,PTY-0642,Neha Patel Traders,Customer,2024-04-01,2024-04-29,680000,582500,6,2,Active,Amit Shah,Bangalore,Karnataka,2024-04-29 00:00:00,2024-05-01 08:00:00
CMOV-0569,COMP-0034,PTY-0643,Priya Kumar Suppliers,Customer,2024-06-19,2024-06-19,0,65000,1,-49,Active,Rajesh Kumar,Mumbai,Maharashtra,2024-06-19 00:00:00,2024-05-01 08:00:00
CMOV-0570,COMP-0034,PTY-0644,Rajesh Kumar Suppliers,Customer,2024-04-25,2024-04-25,263000,0,2,6,Active,Unassigned,Mumbai,Maharashtra,2024-04-25 00:00:00,2024-05-01 08:00:00
CMOV-0571,COMP-0034,PTY-0645,Rajesh Kumar Distributors,Customer,2024-04-23,2024-05-11,337700,0,5,-10,Active,Unassigned,Ahmedabad,Gujarat,2024-05-11 00:00:00,2024-05-01 08:00:00
CMOV-0572,COMP-0034,PTY-0646,Vikram Kumar Traders,Both,2024-05-09,2024-06-15,740000,515500,7,-45,Active,Amit Shah,Mumbai,Maharashtra,2024-06-15 00:00:00,2024-05-01 08:00:00
CMOV-0573,COMP-0034,PTY-0647,Amit Kumar Traders,Customer,2024-05-06,2024-05-06,360000,0,1,-5,Active,Amit Shah,Ahmedabad,Gujarat,2024-05-06 00:00:00,2024-05-01 08:00:00
CMOV-0574,COMP-0034,PTY-0648,Rajesh Kumar Traders,Both,2024-06-12,2024-06-12,0,455000,1,-42,Active,Amit Shah,Coimbatore,Tamil Nadu,2024-06-12 00:00:00,2024-05-01 08:00:00
CMOV-0575,COMP-0034,PTY-0649,Amit Singh Traders,Supplier,2024-04-06,2024-05-23,358000,484500,6,-22,Active,Unassigned,Mysore,Karnataka,2024-05-23 00:00:00,2024-05-01 08:00:00
CMOV-0576,COMP-0034,PTY-0650,Amit Singh Distributors,Supplier,2024-04-23,2024-06-13,0,358000,5,-43,Active,Rajesh Kumar,Coimbatore,Tamil Nadu,2024-06-13 00:00:00,2024-05-01 08:00:00
CMOV-0577,COMP-0034,PTY-0651,Priya Kumar Suppliers,Supplier,2024-04-05,2024-06-04,2211000,340500,11,-34,Active,Unassigned,Pune,Maharashtra,2024-06-04 00:00:00,2024-05-01 08:00:00
CMOV-0578,COMP-0035,PTY-0652,Priya Sharma Traders,Both,2024-04-04,2024-06-23,1187000,741300,11,-53,Active,Amit Shah,Nagpur,Maharashtra,2024-06-23 00:00:00,2024-05-01 08:00:00
CMOV-0579,COMP-0035,PTY-0653,Amit Singh Traders,Customer,2024-04-06,2024-04-17,907000,0,6,14,Active,Rajesh Kumar,Delhi,Delhi,2024-04-17 00:00:00,2024-05-01 08:00:00
CMOV-0580,COMP-0035,PTY-0654,Priya Singh Traders,Both,2024-06-20,2024-06-28,678200,450500,7,-58,Active,Unassigned,Mysore,Karnataka,2024-06-28 00:00:00,2024-05-01 08:00:00
CMOV-0581,COMP-0035,PTY-0655,Rajesh Kumar Suppliers,Supplier,2024-06-29,2024-06-29,7500,0,1,-59,Active,Rajesh Kumar,Delhi,Delhi,2024-06-29 00:00:00,2024-05-01 08:00:00
CMOV-0582,COMP-0035,PTY-0656,Neha Patel Suppliers,Customer,2024-06-02,2024-06-02,974000,0,2,-32,Active,Rajesh Kumar,Pune,Maharashtra,2024-06-02 00:00:00,2024-05-01 08:00:00
CMOV-0583,COMP-0035,PTY-0657,Neha Singh Traders,Supplier,2024-05-22,2024-05-23,666000,0,4,-22,Active,Amit Shah,Ahmedabad,Gujarat,2024-05-23 00:00:00,2024-05-01 08:00:00
CMOV-0584,COMP-0035,PTY-0658,Priya Kumar Traders,Both,2024-05-20,2024-06-22,0,1364000,4,-52,Active,Unassigned,Mumbai,Maharashtra,2024-06-22 00:00:00,2024-05-01 08:00:00
CMOV-0585,COMP-0035,PTY-0659,Priya Patel Traders,Both,2024-04-12,2024-04-12,0,435000,2,19,Active,Amit Shah,Bangalore,Karnataka,2024-04-12 00:00:00,2024-05-01 08:00:00
CMOV-0586,COMP-0035,PTY-0660,Priya Patel Traders,Supplier,2024-06-01,2024-06-21,524000,952800,10,-51,Active,Unassigned,Pune,Maharashtra,2024-06-21 00:00:00,2024-05-01 08:00:00
CMOV-0587,COMP-0035,PTY-0662,Priya Gupta Distributors,Customer,2024-06-23,2024-06-23,0,960000,1,-53,Active,Rajesh Kumar,Delhi,Delhi,2024-06-23 00:00:00,2024-05-01 08:00:00
CMOV-0588,COMP-0035,PTY-0664,Rajesh Gupta Distributors,Customer,2024-05-05,2024-05-05,343000,0,3,-4,Active,Unassigned,Surat,Gujarat,2024-05-05 00:00:00,2024-05-01 08:00:00
CMOV-0589,COMP-0035,PTY-0665,Neha Kumar Suppliers,Customer,2024-05-27,2024-05-27,1281500,0,3,-26,Active,Unassigned,Surat,Gujarat,2024-05-27 00:00:00,2024-05-01 08:00:00
CMOV-0590,COMP-0035,PTY-0666,Vikram Singh Suppliers,Both,2024-05-13,2024-05-19,668000,0,6,-18,Active,Unassigned,Coimbatore,Tamil Nadu,2024-05-19 00:00:00,2024-05-01 08:00:00
CMOV-0591,COMP-0035,PTY-0668,Priya Kumar Suppliers,Customer,2024-04-07,2024-06-18,1563500,0,8,-48,Active,Rajesh Kumar,Pune,Maharashtra,2024-06-18 00:00:00,2024-05-01 08:00:00
CMOV-0592,COMP-0035,PTY-0669,Amit Sharma Suppliers,Customer,2024-04-09,2024-05-04,0,1495000,4,-3,Active,Unassigned,Delhi,Delhi,2024-05-04 00:00:00,2024-05-01 08:00:00
CMOV-0593,COMP-0036,PTY-0672,Neha Gupta Suppliers,Supplier,2024-04-02,2024-06-08,17400,200000,7,-38,Active,Amit Shah,Bangalore,Karnataka,2024-06-08 00:00:00,2024-05-01 08:00:00
CMOV-0594,COMP-0036,PTY-0673,Amit Kumar Distributors,Both,2024-05-24,2024-05-24,4500,0,1,-23,Active,Amit Shah,Mysore,Karnataka,2024-05-24 00:00:00,2024-05-01 08:00:00
CMOV-0595,COMP-0036,PTY-0674,Neha Patel Distributors,Supplier,2024-06-16,2024-06-16,960000,0,1,-46,Active,Amit Shah,Delhi,Delhi,2024-06-16 00:00:00,2024-05-01 08:00:00
CMOV-0596,COMP-0036,PTY-0675,Neha Kumar Distributors,Supplier,2024-05-25,2024-05-25,0,500000,3,-24,Active,Amit Shah,Pune,Maharashtra,2024-05-25 00:00:00,2024-05-01 08:00:00
CMOV-0597,COMP-0036,PTY-0676,Vikram Kumar Distributors,Supplier,2024-05-02,2024-05-13,0,59500,2,-12,Active,Unassigned,Ahmedabad,Gujarat,2024-05-13 00:00:00,2024-05-01 08:00:00
CMOV-0598,COMP-0036,PTY-0677,Rajesh Kumar Distributors,Customer,2024-04-06,2024-06-30,1605600,210000,10,-60,Active,Rajesh Kumar,Delhi,Delhi,2024-06-30 00:00:00,2024-05-01 08:00:00
CMOV-0599,COMP-0036,PTY-0678,Neha Sharma Distributors,Customer,2024-04-26,2024-06-28,0,1935500,7,-58,Active,Unassigned,Chennai,Tamil Nadu,2024-06-28 00:00:00,2024-05-01 08:00:00
CMOV-0600,COMP-0036,PTY-0679,Neha Singh Traders,Both,2024-04-30,2024-05-06,6300,362000,3,-5,Active,Rajesh Kumar,Delhi,Delhi,2024-05-06 00:00:00,2024-05-01 08:00:00
CMOV-0601,COMP-0036,PTY-0680,Amit Patel Suppliers,Customer,2024-05-20,2024-06-10,330000,987700,6,-40,Active,Amit Shah,Bangalore,Karnataka,2024-06-10 00:00:00,2024-05-01 08:00:00
CMOV-0602,COMP-0036,PTY-0681,Priya Gupta Traders,Customer,2024-04-17,2024-05-10,1727900,0,8,-9,Active,Rajesh Kumar,Delhi,Delhi,2024-05-10 00:00:00,2024-05-01 08:00:00
CMOV-0603,COMP-0036,PTY-0682,Priya Gupta Traders,Supplier,2024-05-08,2024-05-12,105000,0,2,-11,Active,Unassigned,Mumbai,Maharashtra,2024-05-12 00:00:00,2024-05-01 08:00:00
CMOV-0604,COMP-0036,PTY-0683,Neha Kumar Distributors,Both,2024-04-23,2024-06-24,2264100,0,8,-54,Active,Unassigned,Delhi,Delhi,2024-06-24 00:00:00,2024-05-01 08:00:00
CMOV-0605,COMP-0036,PTY-0684,Rajesh Patel Traders,Both,2024-04-02,2024-06-27,1197300,65000,11,-57,Active,Amit Shah,Mumbai,Maharashtra,2024-06-27 00:00:00,2024-05-01 08:00:00
CMOV-0606,COMP-0036,PTY-0685,Amit Kumar Suppliers,Customer,2024-05-16,2024-05-16,342000,0,2,-15,Active,Unassigned,Chennai,Tamil Nadu,2024-05-16 00:00:00,2024-05-01 08:00:00
CMOV-0607,COMP-0036,PTY-0686,Amit Patel Traders,Supplier,2024-04-07,2024-04-07,0,430000,2,24,Active,Rajesh Kumar,Mysore,Karnataka,2024-04-07 00:00:00,2024-05-01 08:00:00
CMOV-0608,COMP-0036,PTY-0687,Priya Sharma Distributors,Customer,2024-04-01,2024-06-15,1470000,781000,7,-45,Active,Amit Shah,Delhi,Delhi,2024-06-15 00:00:00,2024-05-01 08:00:00
CMOV-0609,COMP-0037,PTY-0688,Rajesh Kumar Distributors,Supplier,2024-05-10,2024-05-10,0,685000,2,-9,Active,Amit Shah,Coimbatore,Tamil Nadu,2024-05-10 00:00:00,2024-05-01 08:00:00
CMOV-0610,COMP-0037,PTY-0689,Vikram Kumar Distributors,Both,2024-04-13,2024-06-04,6900,1036000,7,-34,Active,Rajesh Kumar,Ahmedabad,Gujarat,2024-06-04 00:00:00,2024-05-01 08:00:00
CMOV-0611,COMP-0037,PTY-0690,Priya Kumar Distributors,Customer,2024-04-17,2024-06-16,8500,785000,5,-46,Active,Unassigned,Delhi,Delhi,2024-06-16 00:00:00,2024-05-01 08:00:00
CMOV-0612,COMP-0037,PTY-0691,Amit Patel Suppliers,Customer,2024-05-20,2024-05-20,64000,0,2,-19,Active,Unassigned,Surat,Gujarat,2024-05-20 00:00:00,2024-05-01 08:00:00
CMOV-0613,COMP-0037,PTY-0692,Rajesh Singh Traders,Both,2024-05-01,2024-05-02,30000,600000,3,-1,Active,Unassigned,Delhi,Delhi,2024-05-02 00:00:00,2024-05-01 08:00:00
CMOV-0614,COMP-0037,PTY-0693,Rajesh Gupta Traders,Both,2024-04-18,2024-06-27,1533000,1019000,13,-57,Active,Rajesh Kumar,Ahmedabad,Gujarat,2024-06-27 00:00:00,2024-05-01 08:00:00
CMOV-0615,COMP-0037,PTY-0696,Vikram Kumar Traders,Both,2024-04-11,2024-04-11,1059500,0,3,20,Active,Unassigned,Coimbatore,Tamil Nadu,2024-04-11 00:00:00,2024-05-01 08:00:00
CMOV-0616,COMP-0037,PTY-0697,Priya Kumar Suppliers,Supplier,2024-04-17,2024-06-21,480000,1207000,4,-51,Active,Amit Shah,Mumbai,Maharashtra,2024-06-21 00:00:00,2024-05-01 08:00:00
CMOV-0617,COMP-0037,PTY-0698,Priya Singh Suppliers,Both,2024-04-28,2024-06-14,1161200,0,5,-44,Active,Rajesh Kumar,Ahmedabad,Gujarat,2024-06-14 00:00:00,2024-05-01 08:00:00
CMOV-0618,COMP-0037,PTY-0699,Neha Singh Traders,Customer,2024-04-21,2024-04-21,483600,0,2,10,Active,Unassigned,Pune,Maharashtra,2024-04-21 00:00:00,2024-05-01 08:00:00
CMOV-0619,COMP-0037,PTY-0700,Priya Patel Traders,Supplier,2024-04-15,2024-05-14,346000,440000,4,-13,Active,Amit Shah,Bangalore,Karnataka,2024-05-14 00:00:00,2024-05-01 08:00:00
