OrderID,CompanyID,OrderType,OrderNo,OrderDate,PartyID,ReferenceNo,ItemID,Qty,Rate,Amount,Status,ExpectedDate,Narration,CreatedAt,UpdatedAt,Version
ORD-0109,COMP-0004,Purchase Order,PO-000109,2024-04-06,PTY-0055,REF-000109,ITM-0005_COMP-0004,10,38500,385000,Completed,2024-05-06,Purchase Order for Priya Patel Distributors,2024-04-06 00:00:00,2024-06-30 08:00:00,1
ORD-0110,COMP-0004,Sales Order,SO-000110,2024-04-12,PTY-0068,REF-000110,ITM-0009_COMP-0004,7,1500,10500,Completed,2024-04-24,Sales Order for Neha Singh Distributors,2024-04-12 00:00:00,2024-06-30 08:00:00,1
ORD-0111,COMP-0004,Purchase Order,PO-000111,2024-06-10,PTY-0069,REF-000111,ITM-0009_COMP-0004,9,1050,9450,Cancelled,2024-07-02,Purchase Order for Priya Kumar Suppliers,2024-06-10 00:00:00,2024-06-30 08:00:00,1
ORD-0112,COMP-0004,Sales Order,SO-000112,2024-06-18,PTY-0060,REF-000112,ITM-0005_COMP-0004,10,55000,550000,Completed,2024-07-03,Sales Order for Vikram Singh Traders,2024-06-18 00:00:00,2024-06-30 08:00:00,1
ORD-0113,COMP-0004,Purchase Order,PO-000113,2024-05-02,PTY-0055,REF-000113,ITM-0009_COMP-0004,7,1050,7350,Completed,2024-05-28,Purchase Order for Priya Patel Distributors,2024-05-02 00:00:00,2024-06-30 08:00:00,1
ORD-0114,COMP-0004,Sales Order,SO-000114,2024-05-24,PTY-0058,REF-000114,ITM-0005_COMP-0004,5,55000,275000,Completed,2024-06-01,Sales Order for Neha Kumar Distributors,2024-05-24 00:00:00,2024-06-30 08:00:00,1
ORD-0115,COMP-0004,Sales Order,SO-000115,2024-06-09,PTY-0058,REF-000115,ITM-0002_COMP-0004,9,55000,495000,Completed,2024-06-23,Sales Order for Neha Kumar Distributors,2024-06-09 00:00:00,2024-06-30 08:00:00,1
ORD-0116,COMP-0005,Sales Order,SO-000116,2024-05-21,PTY-0078,REF-000116,ITM-0008_COMP-0005,7,900,6300,Pending,2024-06-15,Sales Order for Priya Kumar Distributors,2024-05-21 00:00:00,2024-06-30 08:00:00,1
ORD-0117,COMP-0005,Sales Order,SO-000117,2024-04-18,PTY-0083,REF-000117,ITM-0008_COMP-0005,10,900,9000,Completed,2024-05-02,Sales Order for Amit Patel Suppliers,2024-04-18 00:00:00,2024-06-30 08:00:00,1
ORD-0118,COMP-0005,Sales Order,SO-000118,2024-06-18,PTY-0074,REF-000118,ITM-0003_COMP-0005,3,42000,126000,Pending,2024-06-25,Sales Order for Priya Singh Suppliers,2024-06-18 00:00:00,2024-06-30 08:00:00,1
ORD-0119,COMP-0005,Sales Order,SO-000119,2024-04-28,PTY-0084,REF-000119,ITM-0006_COMP-0005,3,3500,10500,Pending,2024-05-05,Sales Order for Amit Kumar Distributors,2024-04-28 00:00:00,2024-06-30 08:00:00,1
ORD-0120,COMP-0005,Sales Order,SO-000120,2024-04-20,PTY-0085,REF-000120,ITM-0002_COMP-0005,6,55000,330000,Confirmed,2024-05-01,Sales Order for Rajesh Patel Suppliers,2024-04-20 00:00:00,2024-06-30 08:00:00,1
ORD-0121,COMP-0005,Sales Order,SO-000121,2024-04-25,PTY-0082,REF-000121,ITM-0004_COMP-0005,2,120000,240000,Completed,2024-05-11,Sales Order for Neha Kumar Suppliers,2024-04-25 00:00:00,2024-06-30 08:00:00,1
ORD-0122,COMP-0005,Sales Order,SO-000122,2024-06-15,PTY-0074,REF-000122,ITM-0003_COMP-0005,8,42000,336000,Confirmed,2024-06-23,Sales Order for Priya Singh Suppliers,2024-06-15 00:00:00,2024-06-30 08:00:00,1
ORD-0123,COMP-0005,Purchase Order,PO-000123,2024-04-16,PTY-0081,REF-000123,ITM-0003_COMP-0005,1,29399,29399,Confirmed,2024-04-26,Purchase Order for Amit Sharma Distributors,2024-04-16 00:00:00,2024-06-30 08:00:00,1
ORD-0124,COMP-0005,Sales Order,SO-000124,2024-05-15,PTY-0077,REF-000124,ITM-0002_COMP-0005,8,55000,440000,Completed,2024-06-06,Sales Order for Amit Gupta Suppliers,2024-05-15 00:00:00,2024-06-30 08:00:00,1
ORD-0125,COMP-0005,Sales Order,SO-000125,2024-05-22,PTY-0073,REF-000125,ITM-0001_COMP-0005,2,65000,130000,Completed,2024-06-18,Sales Order for Rajesh Sharma Suppliers,2024-05-22 00:00:00,2024-06-30 08:00:00,1
ORD-0126,COMP-0005,Purchase Order,PO-000126,2024-04-11,PTY-0080,REF-000126,ITM-0006_COMP-0005,4,2450,9800,Cancelled,2024-04-23,Purchase Order for Neha Singh Traders,2024-04-11 00:00:00,2024-06-30 08:00:00,1
ORD-0127,COMP-0005,Sales Order,SO-000127,2024-05-10,PTY-0078,REF-000127,ITM-0004_COMP-0005,9,120000,1080000,Pending,2024-06-01,Sales Order for Priya Kumar Distributors,2024-05-10 00:00:00,2024-06-30 08:00:00,1
ORD-0128,COMP-0005,Purchase Order,PO-000128,2024-04-10,PTY-0077,REF-000128,ITM-0008_COMP-0005,5,630,3150,Completed,2024-04-30,Purchase Order for Amit Gupta Suppliers,2024-04-10 00:00:00,2024-06-30 08:00:00,1
ORD-0129,COMP-0005,Purchase Order,PO-000129,2024-04-15,PTY-0086,REF-000129,ITM-0001_COMP-0005,9,45500,409500,Pending,2024-05-06,Purchase Order for Rajesh Singh Distributors,2024-04-15 00:00:00,2024-06-30 08:00:00,1
ORD-0130,COMP-0005,Sales Order,SO-000130,2024-06-01,PTY-0084,REF-000130,ITM-0003_COMP-0005,1,42000,42000,Pending,2024-06-16,Sales Order for Amit Kumar Distributors,2024-06-01 00:00:00,2024-06-30 08:00:00,1
ORD-0131,COMP-0005,Sales Order,SO-000131,2024-06-19,PTY-0087,REF-000131,ITM-0009_COMP-0005,1,1500,1500,Cancelled,2024-07-13,Sales Order for Rajesh Patel Traders,2024-06-19 00:00:00,2024-06-30 08:00:00,1
ORD-0132,COMP-0005,Purchase Order,PO-000132,2024-04-26,PTY-0086,REF-000132,ITM-0002_COMP-0005,3,38500,115500,Confirmed,2024-05-09,Purchase Order for Rajesh Singh Distributors,2024-04-26 00:00:00,2024-06-30 08:00:00,1
ORD-0133,COMP-0005,Sales Order,SO-000133,2024-05-19,PTY-0073,REF-000133,ITM-0006_COMP-0005,10,3500,35000,Confirmed,2024-06-17,Sales Order for Rajesh Sharma Suppliers,2024-05-19 00:00:00,2024-06-30 08:00:00,1
ORD-0134,COMP-0005,Sales Order,SO-000134,2024-05-04,PTY-0084,REF-000134,ITM-0004_COMP-0005,3,120000,360000,Completed,2024-06-01,Sales Order for Amit Kumar Distributors,2024-05-04 00:00:00,2024-06-30 08:00:00,1
ORD-0135,COMP-0005,Sales Order,SO-000135,2024-05-15,PTY-0089,REF-000135,ITM-0008_COMP-0005,7,900,6300,Confirmed,2024-05-27,Sales Order for Priya Gupta Traders,2024-05-15 00:00:00,2024-06-30 08:00:00,1
ORD-0136,COMP-0005,Sales Order,SO-000136,2024-06-23,PTY-0075,REF-000136,ITM-0002_COMP-0005,4,55000,220000,Pending,2024-07-03,Sales Order for Rajesh Patel Suppliers,2024-06-23 00:00:00,2024-06-30 08:00:00,1
ORD-0137,COMP-0005,Purchase Order,PO-000137,2024-05-30,PTY-0087,REF-000137,ITM-0005_COMP-0005,3,38500,115500,Cancelled,2024-06-22,Purchase Order for Rajesh Patel Traders,2024-05-30 00:00:00,2024-06-30 08:00:00,1
ORD-0138,COMP-0005,Sales Order,SO-000138,2024-04-28,PTY-0082,REF-000138,ITM-0008_COMP-0005,1,900,900,Completed,2024-05-08,Sales Order for Neha Kumar Suppliers,2024-04-28 00:00:00,2024-06-30 08:00:00,1
ORD-0139,COMP-0006,Purchase Order,PO-000139,2024-05-22,PTY-0104,REF-000139,ITM-0002_COMP-0006,2,38500,77000,Cancelled,2024-06-11,Purchase Order for Rajesh Singh Suppliers,2024-05-22 00:00:00,2024-06-30 08:00:00,1
ORD-0140,COMP-0006,Purchase Order,PO-000140,2024-05-30,PTY-0109,REF-000140,ITM-0003_COMP-0006,10,29399,293990,Confirmed,2024-06-06,Purchase Order for Vikram Kumar Distributors,2024-05-30 00:00:00,2024-06-30 08:00:00,1
ORD-0141,COMP-0006,Purchase Order,PO-000141,2024-04-13,PTY-0096,REF-000141,ITM-0009_COMP-0006,7,1050,7350,Completed,2024-04-28,Purchase Order for Rajesh Kumar Traders,2024-04-13 00:00:00,2024-06-30 08:00:00,1
ORD-0142,COMP-0006,Purchase Order,PO-000142,2024-05-26,PTY-0096,REF-000142,ITM-0001_COMP-0006,3,45500,136500,Pending,2024-06-07,Purchase Order for Rajesh Kumar Traders,2024-05-26 00:00:00,2024-06-30 08:00:00,1
ORD-0143,COMP-0006,Purchase Order,PO-000143,2024-06-13,PTY-0093,REF-000143,ITM-0008_COMP-0006,6,630,3780,Completed,2024-06-26,Purchase Order for Rajesh Singh Suppliers,2024-06-13 00:00:00,2024-06-30 08:00:00,1
ORD-0144,COMP-0006,Purchase Order,PO-000144,2024-04-03,PTY-0108,REF-000144,ITM-0001_COMP-0006,6,45500,273000,Pending,2024-04-16,Purchase Order for Priya Sharma Traders,2024-04-03 00:00:00,2024-06-30 08:00:00,1
ORD-0145,COMP-0006,Purchase Order,PO-000145,2024-06-06,PTY-0110,REF-000145,ITM-0002_COMP-0006,1,38500,38500,Confirmed,2024-07-04,Purchase Order for Amit Kumar Suppliers,2024-06-06 00:00:00,2024-06-30 08:00:00,1
ORD-0146,COMP-0006,Purchase Order,PO-000146,2024-05-28,PTY-0110,REF-000146,ITM-0006_COMP-0006,1,2450,2450,Confirmed,2024-06-20,Purchase Order for Amit Kumar Suppliers,2024-05-28 00:00:00,2024-06-30 08:00:00,1
ORD-0147,COMP-0006,Sales Order,SO-000147,2024-05-11,PTY-0102,REF-000147,ITM-0007_COMP-0006,8,10000,80000,Pending,2024-06-01,Sales Order for Amit Sharma Traders,2024-05-11 00:00:00,2024-06-30 08:00:00,1
ORD-0148,COMP-0006,Purchase Order,PO-000148,2024-06-03,PTY-0102,REF-000148,ITM-0008_COMP-0006,10,630,6300,Pending,2024-06-25,Purchase Order for Amit Sharma Traders,2024-06-03 00:00:00,2024-06-30 08:00:00,1
ORD-0149,COMP-0006,Sales Order,SO-000149,2024-04-01,PTY-0092,REF-000149,ITM-0008_COMP-0006,7,900,6300,Completed,2024-04-16,Sales Order for Amit Patel Distributors,2024-04-01 00:00:00,2024-06-30 08:00:00,1
ORD-0150,COMP-0006,Purchase Order,PO-000150,2024-04-06,PTY-0104,REF-000150,ITM-0004_COMP-0006,6,84000,504000,Completed,2024-04-23,Purchase Order for Rajesh Singh Suppliers,2024-04-06 00:00:00,2024-06-30 08:00:00,1
ORD-0151,COMP-0006,Sales Order,SO-000151,2024-04-01,PTY-0108,REF-000151,ITM-0003_COMP-0006,8,42000,336000,Completed,2024-04-13,Sales Order for Priya Sharma Traders,2024-04-01 00:00:00,2024-06-30 08:00:00,1
ORD-0152,COMP-0006,Purchase Order,PO-000152,2024-06-16,PTY-0096,REF-000152,ITM-0003_COMP-0006,9,29399,264591,Completed,2024-06-28,Purchase Order for Rajesh Kumar Traders,2024-06-16 00:00:00,2024-06-30 08:00:00,1
ORD-0153,COMP-0006,Sales Order,SO-000153,2024-04-16,PTY-0096,REF-000153,ITM-0001_COMP-0006,6,65000,390000,Pending,2024-04-26,Sales Order for Rajesh Kumar Traders,2024-04-16 00:00:00,2024-06-30 08:00:00,1
ORD-0154,COMP-0006,Sales Order,SO-000154,2024-04-21,PTY-0098,REF-000154,ITM-0005_COMP-0006,1,55000,55000,Completed,2024-05-11,Sales Order for Rajesh Kumar Traders,2024-04-21 00:00:00,2024-06-30 08:00:00,1
ORD-0155,COMP-0006,Sales Order,SO-000155,2024-05-20,PTY-0094,REF-000155,ITM-0001_COMP-0006,6,65000,390000,Confirmed,2024-05-27,Sales Order for Amit Patel Distributors,2024-05-20 00:00:00,2024-06-30 08:00:00,1
ORD-0156,COMP-0006,Purchase Order,PO-000156,2024-04-06,PTY-0100,REF-000156,ITM-0002_COMP-0006,2,38500,77000,Completed,2024-05-04,Purchase Order for Amit Kumar Suppliers,2024-04-06 00:00:00,2024-06-30 08:00:00,1
ORD-0157,COMP-0006,Purchase Order,PO-000157,2024-05-05,PTY-0110,REF-000157,ITM-0002_COMP-0006,2,38500,77000,Pending,2024-05-26,Purchase Order for Amit Kumar Suppliers,2024-05-05 00:00:00,2024-06-30 08:00:00,1
ORD-0158,COMP-0006,Purchase Order,PO-000158,2024-05-21,PTY-0104,REF-000158,ITM-0006_COMP-0006,8,2450,19600,Confirmed,2024-06-15,Purchase Order for Rajesh Singh Suppliers,2024-05-21 00:00:00,2024-06-30 08:00:00,1
ORD-0159,COMP-0006,Purchase Order,PO-000159,2024-06-05,PTY-0096,REF-000159,ITM-0002_COMP-0006,3,38500,115500,Completed,2024-06-20,Purchase Order for Rajesh Kumar Traders,2024-06-05 00:00:00,2024-06-30 08:00:00,1
ORD-0160,COMP-0006,Sales Order,SO-000160,2024-05-28,PTY-0102,REF-000160,ITM-0005_COMP-0006,9,55000,495000,Pending,2024-06-25,Sales Order for Amit Sharma Traders,2024-05-28 00:00:00,2024-06-30 08:00:00,1
ORD-0161,COMP-0007,Sales Order,SO-000161,2024-06-09,PTY-0124,REF-000161,ITM-0001_COMP-0007,2,65000,130000,Cancelled,2024-06-19,Sales Order for Vikram Patel Suppliers,2024-06-09 00:00:00,2024-06-30 08:00:00,1
ORD-0162,COMP-0007,Purchase Order,PO-000162,2024-05-06,PTY-0125,REF-000162,ITM-0008_COMP-0007,7,630,4410,Confirmed,2024-05-27,Purchase Order for Priya Kumar Distributors,2024-05-06 00:00:00,2024-06-30 08:00:00,1
ORD-0163,COMP-0007,Purchase Order,PO-000163,2024-04-10,PTY-0115,REF-000163,ITM-0005_COMP-0007,10,38500,385000,Completed,2024-04-29,Purchase Order for Rajesh Sharma Suppliers,2024-04-10 00:00:00,2024-06-30 08:00:00,1
ORD-0164,COMP-0007,Purchase Order,PO-000164,2024-04-13,PTY-0112,REF-000164,ITM-0003_COMP-0007,2,29399,58798,Confirmed,2024-05-04,Purchase Order for Priya Patel Suppliers,2024-04-13 00:00:00,2024-06-30 08:00:00,1
ORD-0165,COMP-0007,Sales Order,SO-000165,2024-05-13,PTY-0121,REF-000165,ITM-0008_COMP-0007,1,900,900,Completed,2024-05-24,Sales Order for Vikram Gupta Distributors,2024-05-13 00:00:00,2024-06-30 08:00:00,1
ORD-0166,COMP-0007,Sales Order,SO-000166,2024-06-25,PTY-0123,REF-000166,ITM-0001_COMP-0007,5,65000,325000,Cancelled,2024-07-24,Sales Order for Vikram Singh Traders,2024-06-25 00:00:00,2024-06-30 08:00:00,1
ORD-0167,COMP-0007,Purchase Order,PO-000167,2024-04-30,PTY-0126,REF-000167,ITM-0009_COMP-0007,3,1050,3150,Completed,2024-05-21,Purchase Order for Priya Sharma Suppliers,2024-04-30 00:00:00,2024-06-30 08:00:00,1
ORD-0168,COMP-0007,Purchase Order,PO-000168,2024-04-18,PTY-0117,REF-000168,ITM-0003_COMP-0007,1,29399,29399,Cancelled,2024-05-14,Purchase Order for Priya Kumar Suppliers,2024-04-18 00:00:00,2024-06-30 08:00:00,1
ORD-0169,COMP-0007,Sales Order,SO-000169,2024-06-21,PTY-0123,REF-000169,ITM-0005_COMP-0007,9,55000,495000,Completed,2024-07-16,Sales Order for Vikram Singh Traders,2024-06-21 00:00:00,2024-06-30 08:00:00,1
ORD-0170,COMP-0007,Purchase Order,PO-000170,2024-05-01,PTY-0128,REF-000170,ITM-0008_COMP-0007,3,630,1890,Cancelled,2024-05-22,Purchase Order for Neha Kumar Distributors,2024-05-01 00:00:00,2024-06-30 08:00:00,1
ORD-0171,COMP-0007,Sales Order,SO-000171,2024-06-19,PTY-0116,REF-000171,ITM-0006_COMP-0007,8,3500,28000,Completed,2024-07-17,Sales Order for Neha Gupta Traders,2024-06-19 00:00:00,2024-06-30 08:00:00,1
ORD-0172,COMP-0007,Purchase Order,PO-000172,2024-04-21,PTY-0112,REF-000172,ITM-0004_COMP-0007,10,84000,840000,Confirmed,2024-05-14,Purchase Order for Priya Patel Suppliers,2024-04-21 00:00:00,2024-06-30 08:00:00,1
ORD-0173,COMP-0007,Sales Order,SO-000173,2024-05-25,PTY-0126,REF-000173,ITM-0009_COMP-0007,5,1500,7500,Confirmed,2024-06-13,Sales Order for Priya Sharma Suppliers,2024-05-25 00:00:00,2024-06-30 08:00:00,1
ORD-0174,COMP-0007,Purchase Order,PO-000174,2024-05-07,PTY-0115,REF-000174,ITM-0008_COMP-0007,4,630,2520,Completed,2024-06-01,Purchase Order for Rajesh Sharma Suppliers,2024-05-07 00:00:00,2024-06-30 08:00:00,1
ORD-0175,COMP-0007,Purchase Order,PO-000175,2024-05-11,PTY-0122,REF-000175,ITM-0003_COMP-0007,4,29399,117596,Pending,2024-06-06,Purchase Order for Neha Kumar Traders,2024-05-11 00:00:00,2024-06-30 08:00:00,1
ORD-0176,COMP-0007,Purchase Order,PO-000176,2024-06-10,PTY-0126,REF-000176,ITM-0007_COMP-0007,3,7000,21000,Completed,2024-06-21,Purchase Order for Priya Sharma Suppliers,2024-06-10 00:00:00,2024-06-30 08:00:00,1
ORD-0177,COMP-0007,Sales Order,SO-000177,2024-05-13,PTY-0116,REF-000177,ITM-0005_COMP-0007,1,55000,55000,Completed,2024-06-01,Sales Order for Neha Gupta Traders,2024-05-13 00:00:00,2024-06-30 08:00:00,1
ORD-0178,COMP-0007,Sales Order,SO-000178,2024-04-08,PTY-0120,REF-000178,ITM-0007_COMP-0007,4,10000,40000,Confirmed,2024-04-22,Sales Order for Amit Gupta Suppliers,2024-04-08 00:00:00,2024-06-30 08:00:00,1
ORD-0179,COMP-0007,Sales Order,SO-000179,2024-04-08,PTY-0118,REF-000179,ITM-0003_COMP-0007,2,42000,84000,Confirmed,2024-04-26,Sales Order for Vikram Gupta Traders,2024-04-08 00:00:00,2024-06-30 08:00:00,1
ORD-0180,COMP-0007,Purchase Order,PO-000180,2024-04-26,PTY-0122,REF-000180,ITM-0003_COMP-0007,7,29399,205793,Confirmed,2024-05-09,Purchase Order for Neha Kumar Traders,2024-04-26 00:00:00,2024-06-30 08:00:00,1
ORD-0181,COMP-0007,Purchase Order,PO-000181,2024-06-07,PTY-0115,REF-000181,ITM-0004_COMP-0007,4,84000,336000,Completed,2024-06-25,Purchase Order for Rajesh Sharma Suppliers,2024-06-07 00:00:00,2024-06-30 08:00:00,1
ORD-0182,COMP-0007,Purchase Order,PO-000182,2024-05-07,PTY-0121,REF-000182,ITM-0006_COMP-0007,6,2450,14700,Pending,2024-06-05,Purchase Order for Vikram Gupta Distributors,2024-05-07 00:00:00,2024-06-30 08:00:00,1
ORD-0183,COMP-0007,Purchase Order,PO-000183,2024-06-23,PTY-0117,REF-000183,ITM-0005_COMP-0007,5,38500,192500,Pending,2024-07-04,Purchase Order for Priya Kumar Suppliers,2024-06-23 00:00:00,2024-06-30 08:00:00,1
ORD-0184,COMP-0007,Purchase Order,PO-000184,2024-04-14,PTY-0122,REF-000184,ITM-0005_COMP-0007,10,38500,385000,Confirmed,2024-04-29,Purchase Order for Neha Kumar Traders,2024-04-14 00:00:00,2024-06-30 08:00:00,1
ORD-0185,COMP-0007,Purchase Order,PO-000185,2024-06-12,PTY-0126,REF-000185,ITM-0005_COMP-0007,3,38500,115500,Completed,2024-06-21,Purchase Order for Priya Sharma Suppliers,2024-06-12 00:00:00,2024-06-30 08:00:00,1
ORD-0186,COMP-0007,Purchase Order,PO-000186,2024-06-08,PTY-0115,REF-000186,ITM-0005_COMP-0007,7,38500,269500,Completed,2024-06-22,Purchase Order for Rajesh Sharma Suppliers,2024-06-08 00:00:00,2024-06-30 08:00:00,1
ORD-0187,COMP-0007,Sales Order,SO-000187,2024-05-17,PTY-0114,REF-000187,ITM-0002_COMP-0007,2,55000,110000,Confirmed,2024-06-06,Sales Order for Vikram Singh Traders,2024-05-17 00:00:00,2024-06-30 08:00:00,1
ORD-0188,COMP-0008,Sales Order,SO-000188,2024-06-22,PTY-0136,REF-000188,ITM-0007_COMP-0008,5,10000,50000,Completed,2024-07-04,Sales Order for Vikram Kumar Distributors,2024-06-22 00:00:00,2024-06-30 08:00:00,1
ORD-0189,COMP-0008,Purchase Order,PO-000189,2024-06-04,PTY-0132,REF-000189,ITM-0005_COMP-0008,8,38500,308000,Confirmed,2024-07-04,Purchase Order for Priya Gupta Suppliers,2024-06-04 00:00:00,2024-06-30 08:00:00,1
ORD-0190,COMP-0008,Purchase Order,PO-000190,2024-04-28,PTY-0137,REF-000190,ITM-0002_COMP-0008,6,38500,231000,Completed,2024-05-12,Purchase Order for Priya Patel Traders,2024-04-28 00:00:00,2024-06-30 08:00:00,1
ORD-0191,COMP-0008,Purchase Order,PO-000191,2024-04-08,PTY-0137,REF-000191,ITM-0002_COMP-0008,5,38500,192500,Cancelled,2024-04-26,Purchase Order for Priya Patel Traders,2024-04-08 00:00:00,2024-06-30 08:00:00,1
ORD-0192,COMP-0008,Sales Order,SO-000192,2024-06-23,PTY-0143,REF-000192,ITM-0004_COMP-0008,5,120000,600000,Completed,2024-07-15,Sales Order for Rajesh Sharma Distributors,2024-06-23 00:00:00,2024-06-30 08:00:00,1
ORD-0193,COMP-0008,Sales Order,SO-000193,2024-04-23,PTY-0129,REF-000193,ITM-0006_COMP-0008,8,3500,28000,Confirmed,2024-05-17,Sales Order for Vikram Sharma Distributors,2024-04-23 00:00:00,2024-06-30 08:00:00,1
ORD-0194,COMP-0008,Sales Order,SO-000194,2024-05-12,PTY-0131,REF-000194,ITM-0001_COMP-0008,9,65000,585000,Pending,2024-05-21,Sales Order for Vikram Gupta Distributors,2024-05-12 00:00:00,2024-06-30 08:00:00,1
ORD-0195,COMP-0008,Purchase Order,PO-000195,2024-05-22,PTY-0135,REF-000195,ITM-0008_COMP-0008,9,630,5670,Completed,2024-06-18,Purchase Order for Rajesh Kumar Distributors,2024-05-22 00:00:00,2024-06-30 08:00:00,1
ORD-0196,COMP-0008,Sales Order,SO-000196,2024-05-20,PTY-0136,REF-000196,ITM-0004_COMP-0008,1,120000,120000,Pending,2024-06-16,Sales Order for Vikram Kumar Distributors,2024-05-20 00:00:00,2024-06-30 08:00:00,1
ORD-0197,COMP-0008,Purchase Order,PO-000197,2024-05-05,PTY-0129,REF-000197,ITM-0007_COMP-0008,7,7000,49000,Completed,2024-06-04,Purchase Order for Vikram Sharma Distributors,2024-05-05 00:00:00,2024-06-30 08:00:00,1
ORD-0198,COMP-0008,Sales Order,SO-000198,2024-05-20,PTY-0129,REF-000198,ITM-0007_COMP-0008,10,10000,100000,Confirmed,2024-06-16,Sales Order for Vikram Sharma Distributors,2024-05-20 00:00:00,2024-06-30 08:00:00,1
ORD-0199,COMP-0008,Purchase Order,PO-000199,2024-05-28,PTY-0130,REF-000199,ITM-0003_COMP-0008,2,29399,58798,Cancelled,2024-06-20,Purchase Order for Rajesh Gupta Distributors,2024-05-28 00:00:00,2024-06-30 08:00:00,1
ORD-0200,COMP-0008,Sales Order,SO-000200,2024-06-16,PTY-0141,REF-000200,ITM-0006_COMP-0008,1,3500,3500,Pending,2024-07-06,Sales Order for Priya Kumar Traders,2024-06-16 00:00:00,2024-06-30 08:00:00,1
ORD-0201,COMP-0008,Purchase Order,PO-000201,2024-05-05,PTY-0130,REF-000201,ITM-0006_COMP-0008,10,2450,24500,Pending,2024-05-12,Purchase Order for Rajesh Gupta Distributors,2024-05-05 00:00:00,2024-06-30 08:00:00,1
ORD-0202,COMP-0008,Purchase Order,PO-000202,2024-04-22,PTY-0129,REF-000202,ITM-0003_COMP-0008,4,29399,117596,Confirmed,2024-05-01,Purchase Order for Vikram Sharma Distributors,2024-04-22 00:00:00,2024-06-30 08:00:00,1
ORD-0203,COMP-0008,Purchase Order,PO-000203,2024-04-01,PTY-0129,REF-000203,ITM-0003_COMP-0008,8,29399,235192,Completed,2024-04-13,Purchase Order for Vikram Sharma Distributors,2024-04-01 00:00:00,2024-06-30 08:00:00,1
ORD-0204,COMP-0008,Purchase Order,PO-000204,2024-06-19,PTY-0143,REF-000204,ITM-0004_COMP-0008,3,84000,252000,Cancelled,2024-06-29,Purchase Order for Rajesh Sharma Distributors,2024-06-19 00:00:00,2024-06-30 08:00:00,1
ORD-0205,COMP-0008,Purchase Order,PO-000205,2024-04-08,PTY-0130,REF-000205,ITM-0005_COMP-0008,10,38500,385000,Confirmed,2024-05-02,Purchase Order for Rajesh Gupta Distributors,2024-04-08 00:00:00,2024-06-30 08:00:00,1
ORD-0206,COMP-0008,Sales Order,SO-000206,2024-05-18,PTY-0142,REF-000206,ITM-0007_COMP-0008,7,10000,70000,Completed,2024-06-13,Sales Order for Neha Kumar Suppliers,2024-05-18 00:00:00,2024-06-30 08:00:00,1
ORD-0207,COMP-0008,Purchase Order,PO-000207,2024-06-21,PTY-0143,REF-000207,ITM-0005_COMP-0008,3,38500,115500,Cancelled,2024-06-29,Purchase Order for Rajesh Sharma Distributors,2024-06-21 00:00:00,2024-06-30 08:00:00,1
ORD-0208,COMP-0008,Sales Order,SO-000208,2024-06-22,PTY-0136,REF-000208,ITM-0002_COMP-0008,5,55000,275000,Pending,2024-07-07,Sales Order for Vikram Kumar Distributors,2024-06-22 00:00:00,2024-06-30 08:00:00,1
ORD-0209,COMP-0008,Sales Order,SO-000209,2024-05-21,PTY-0142,REF-000209,ITM-0004_COMP-0008,8,120000,960000,Confirmed,2024-06-02,Sales Order for Neha Kumar Suppliers,2024-05-21 00:00:00,2024-06-30 08:00:00,1
ORD-0210,COMP-0008,Purchase Order,PO-000210,2024-06-08,PTY-0130,REF-000210,ITM-0006_COMP-0008,10,2450,24500,Confirmed,2024-06-26,Purchase Order for Rajesh Gupta Distributors,2024-06-08 00:00:00,2024-06-30 08:00:00,1
ORD-0211,COMP-0008,Purchase Order,PO-000211,2024-06-30,PTY-0136,REF-000211,ITM-0008_COMP-0008,6,630,3780,Completed,2024-07-28,Purchase Order for Vikram Kumar Distributors,2024-06-30 00:00:00,2024-06-30 08:00:00,1
ORD-0212,COMP-0008,Sales Order,SO-000212,2024-05-26,PTY-0142,REF-000212,ITM-0009_COMP-0008,3,1500,4500,Confirmed,2024-06-20,Sales Order for Neha Kumar Suppliers,2024-05-26 00:00:00,2024-06-30 08:00:00,1
ORD-0213,COMP-0008,Purchase Order,PO-000213,2024-05-14,PTY-0139,REF-000213,ITM-0008_COMP-0008,10,630,6300,Completed,2024-06-05,Purchase Order for Vikram Sharma Distributors,2024-05-14 00:00:00,2024-06-30 08:00:00,1
ORD-0214,COMP-0008,Sales Order,SO-000214,2024-06-16,PTY-0141,REF-000214,ITM-0008_COMP-0008,7,900,6300,Completed,2024-06-23,Sales Order for Priya Kumar Traders,2024-06-16 00:00:00,2024-06-30 08:00:00,1
ORD-0215,COMP-0008,Sales Order,SO-000215,2024-06-20,PTY-0129,REF-000215,ITM-0006_COMP-0008,10,3500,35000,Completed,2024-07-03,Sales Order for Vikram Sharma Distributors,2024-06-20 00:00:00,2024-06-30 08:00:00,1
