LogID,CompanyID,WorkflowID,WorkflowName,TriggerType,StartTime,EndTime,Status,RecordsProcessed,ErrorMessage,DurationSeconds,CreatedAt
LOG-0158,COMP-0002,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-04 02:42:00,2024-04-04 02:43:00,Failed,0,Connection timeout,0,2024-04-04 02:42:00
LOG-0159,COMP-0002,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-04 02:50:00,2024-04-04 02:52:30,Failed,0,Connection timeout,0,2024-04-04 02:50:00
LOG-0160,COMP-0002,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-04 02:42:00,2024-04-04 02:44:00,Success,50,,120,2024-04-04 02:42:00
LOG-0161,COMP-0003,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-04 02:03:00,2024-04-04 02:03:15,Success,3,,15,2024-04-04 02:03:00
LOG-0162,COMP-0003,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-04 02:20:00,2024-04-04 02:20:45,Failed,0,Connection timeout,0,2024-04-04 02:20:00
LOG-0163,COMP-0003,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-04 02:26:00,2024-04-04 02:27:00,Success,15,,60,2024-04-04 02:26:00
LOG-0164,COMP-0003,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-04 02:37:00,2024-04-04 02:39:30,Failed,0,Connection timeout,0,2024-04-04 02:37:00
LOG-0165,COMP-0003,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-04 02:35:00,2024-04-04 02:37:00,Success,50,,120,2024-04-04 02:35:00
LOG-0166,COMP-0004,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-04 02:16:00,2024-04-04 02:16:15,Success,3,,15,2024-04-04 02:16:00
LOG-0167,COMP-0004,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-04 02:47:00,2024-04-04 02:47:45,Success,25,,45,2024-04-04 02:47:00
LOG-0168,COMP-0004,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-04 02:32:00,2024-04-04 02:33:00,Success,15,,60,2024-04-04 02:32:00
LOG-0169,COMP-0004,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-04 02:05:00,2024-04-04 02:07:30,Failed,0,Connection timeout,0,2024-04-04 02:05:00
LOG-0170,COMP-0004,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-04 02:00:00,2024-04-04 02:02:00,Success,50,,120,2024-04-04 02:00:00
LOG-0171,COMP-0005,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-04 02:47:00,2024-04-04 02:47:15,Failed,0,Connection timeout,0,2024-04-04 02:47:00
LOG-0172,COMP-0005,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-04 02:08:00,2024-04-04 02:08:45,Success,25,,45,2024-04-04 02:08:00
LOG-0173,COMP-0005,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-04 02:12:00,2024-04-04 02:13:00,Success,15,,60,2024-04-04 02:12:00
LOG-0174,COMP-0005,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-04 02:19:00,2024-04-04 02:21:30,Success,30,,150,2024-04-04 02:19:00
LOG-0175,COMP-0005,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-04 02:24:00,2024-04-04 02:26:00,Success,50,,120,2024-04-04 02:24:00
LOG-0176,COMP-0006,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-04 02:39:00,2024-04-04 02:39:15,Success,3,,15,2024-04-04 02:39:00
LOG-0177,COMP-0006,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-04 02:43:00,2024-04-04 02:43:45,Failed,0,Connection timeout,0,2024-04-04 02:43:00
LOG-0178,COMP-0006,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-04 02:56:00,2024-04-04 02:57:00,Success,15,,60,2024-04-04 02:56:00
LOG-0179,COMP-0006,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-04 02:52:00,2024-04-04 02:54:30,Success,30,,150,2024-04-04 02:52:00
LOG-0180,COMP-0006,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-04 02:25:00,2024-04-04 02:27:00,Success,50,,120,2024-04-04 02:25:00
LOG-0181,COMP-0007,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-04 02:12:00,2024-04-04 02:12:15,Success,3,,15,2024-04-04 02:12:00
LOG-0182,COMP-0007,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-04 02:13:00,2024-04-04 02:13:45,Success,25,,45,2024-04-04 02:13:00
LOG-0183,COMP-0007,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-04 02:16:00,2024-04-04 02:17:00,Failed,0,Connection timeout,0,2024-04-04 02:16:00
LOG-0184,COMP-0007,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-04 02:33:00,2024-04-04 02:35:30,Success,30,,150,2024-04-04 02:33:00
LOG-0185,COMP-0007,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-04 02:43:00,2024-04-04 02:45:00,Success,50,,120,2024-04-04 02:43:00
LOG-0186,COMP-0008,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-04 02:29:00,2024-04-04 02:29:15,Success,3,,15,2024-04-04 02:29:00
LOG-0187,COMP-0008,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-04 02:15:00,2024-04-04 02:15:45,Success,25,,45,2024-04-04 02:15:00
LOG-0188,COMP-0008,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-04 02:26:00,2024-04-04 02:27:00,Success,15,,60,2024-04-04 02:26:00
LOG-0189,COMP-0008,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-04 02:23:00,2024-04-04 02:25:30,Success,30,,150,2024-04-04 02:23:00
LOG-0190,COMP-0008,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-04 02:46:00,2024-04-04 02:48:00,Success,50,,120,2024-04-04 02:46:00
LOG-0191,COMP-0009,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-04 02:38:00,2024-04-04 02:38:15,Success,3,,15,2024-04-04 02:38:00
LOG-0192,COMP-0009,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-04 02:04:00,2024-04-04 02:04:45,Success,25,,45,2024-04-04 02:04:00
LOG-0193,COMP-0009,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-04 02:33:00,2024-04-04 02:34:00,Success,15,,60,2024-04-04 02:33:00
LOG-0194,COMP-0009,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-04 02:56:00,2024-04-04 02:58:30,Success,30,,150,2024-04-04 02:56:00
LOG-0195,COMP-0009,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-04 02:26:00,2024-04-04 02:28:00,Success,50,,120,2024-04-04 02:26:00
LOG-0196,COMP-0010,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-04 02:05:00,2024-04-04 02:05:15,Success,3,,15,2024-04-04 02:05:00
LOG-0197,COMP-0010,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-04 02:25:00,2024-04-04 02:25:45,Success,25,,45,2024-04-04 02:25:00
LOG-0198,COMP-0010,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-04 02:07:00,2024-04-04 02:08:00,Success,15,,60,2024-04-04 02:07:00
LOG-0199,COMP-0010,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-04 02:04:00,2024-04-04 02:06:30,Success,30,,150,2024-04-04 02:04:00
LOG-0200,COMP-0010,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-04 02:40:00,2024-04-04 02:42:00,Success,50,,120,2024-04-04 02:40:00
LOG-0201,COMP-0001,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-05 02:14:00,2024-04-05 02:14:15,Success,3,,15,2024-04-05 02:14:00
LOG-0202,COMP-0001,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-05 02:09:00,2024-04-05 02:09:45,Success,25,,45,2024-04-05 02:09:00
LOG-0203,COMP-0001,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-05 02:16:00,2024-04-05 02:17:00,Success,15,,60,2024-04-05 02:16:00
LOG-0204,COMP-0001,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-05 02:44:00,2024-04-05 02:46:30,Success,30,,150,2024-04-05 02:44:00
LOG-0205,COMP-0001,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-05 02:38:00,2024-04-05 02:40:00,Success,50,,120,2024-04-05 02:38:00
LOG-0206,COMP-0002,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-05 02:32:00,2024-04-05 02:32:15,Success,3,,15,2024-04-05 02:32:00
LOG-0207,COMP-0002,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-05 02:58:00,2024-04-05 02:58:45,Success,25,,45,2024-04-05 02:58:00
LOG-0208,COMP-0002,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-05 02:37:00,2024-04-05 02:38:00,Success,15,,60,2024-04-05 02:37:00
LOG-0209,COMP-0002,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-05 02:54:00,2024-04-05 02:56:30,Failed,0,Connection timeout,0,2024-04-05 02:54:00
LOG-0210,COMP-0002,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-05 02:17:00,2024-04-05 02:19:00,Success,50,,120,2024-04-05 02:17:00
LOG-0211,COMP-0003,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-05 02:15:00,2024-04-05 02:15:15,Failed,0,Connection timeout,0,2024-04-05 02:15:00
LOG-0212,COMP-0003,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-05 02:50:00,2024-04-05 02:50:45,Success,25,,45,2024-04-05 02:50:00
LOG-0213,COMP-0003,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-05 02:04:00,2024-04-05 02:05:00,Success,15,,60,2024-04-05 02:04:00
LOG-0214,COMP-0003,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-05 02:46:00,2024-04-05 02:48:30,Success,30,,150,2024-04-05 02:46:00
LOG-0215,COMP-0003,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-05 02:11:00,2024-04-05 02:13:00,Success,50,,120,2024-04-05 02:11:00
LOG-0216,COMP-0004,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-05 02:08:00,2024-04-05 02:08:15,Success,3,,15,2024-04-05 02:08:00
LOG-0217,COMP-0004,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-05 02:34:00,2024-04-05 02:34:45,Success,25,,45,2024-04-05 02:34:00
LOG-0218,COMP-0004,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-05 02:56:00,2024-04-05 02:57:00,Success,15,,60,2024-04-05 02:56:00
LOG-0219,COMP-0004,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-05 02:25:00,2024-04-05 02:27:30,Success,30,,150,2024-04-05 02:25:00
LOG-0220,COMP-0004,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-05 02:58:00,2024-04-05 03:00:00,Success,50,,120,2024-04-05 02:58:00
LOG-0221,COMP-0005,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-05 02:24:00,2024-04-05 02:24:15,Success,3,,15,2024-04-05 02:24:00
LOG-0222,COMP-0005,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-05 02:15:00,2024-04-05 02:15:45,Success,25,,45,2024-04-05 02:15:00
LOG-0223,COMP-0005,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-05 02:16:00,2024-04-05 02:17:00,Success,15,,60,2024-04-05 02:16:00
LOG-0224,COMP-0005,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-05 02:39:00,2024-04-05 02:41:30,Success,30,,150,2024-04-05 02:39:00
LOG-0225,COMP-0005,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-05 02:54:00,2024-04-05 02:56:00,Success,50,,120,2024-04-05 02:54:00
LOG-0226,COMP-0006,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-05 02:59:00,2024-04-05 02:59:15,Success,3,,15,2024-04-05 02:59:00
LOG-0227,COMP-0006,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-05 02:11:00,2024-04-05 02:11:45,Success,25,,45,2024-04-05 02:11:00
LOG-0228,COMP-0006,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-05 02:26:00,2024-04-05 02:27:00,Success,15,,60,2024-04-05 02:26:00
LOG-0229,COMP-0006,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-05 02:16:00,2024-04-05 02:18:30,Success,30,,150,2024-04-05 02:16:00
LOG-0230,COMP-0006,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-05 02:33:00,2024-04-05 02:35:00,Success,50,,120,2024-04-05 02:33:00
LOG-0231,COMP-0007,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-05 02:15:00,2024-04-05 02:15:15,Success,3,,15,2024-04-05 02:15:00
LOG-0232,COMP-0007,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-05 02:47:00,2024-04-05 02:47:45,Success,25,,45,2024-04-05 02:47:00
LOG-0233,COMP-0007,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-05 02:49:00,2024-04-05 02:50:00,Success,15,,60,2024-04-05 02:49:00
LOG-0234,COMP-0007,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-05 02:34:00,2024-04-05 02:36:30,Success,30,,150,2024-04-05 02:34:00
LOG-0235,COMP-0007,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-05 02:07:00,2024-04-05 02:09:00,Success,50,,120,2024-04-05 02:07:00
LOG-0236,COMP-0008,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-05 02:56:00,2024-04-05 02:56:15,Success,3,,15,2024-04-05 02:56:00
LOG-0237,COMP-0008,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-05 02:19:00,2024-04-05 02:19:45,Success,25,,45,2024-04-05 02:19:00
LOG-0238,COMP-0008,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-05 02:14:00,2024-04-05 02:15:00,Success,15,,60,2024-04-05 02:14:00
LOG-0239,COMP-0008,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-05 02:27:00,2024-04-05 02:29:30,Success,30,,150,2024-04-05 02:27:00
LOG-0240,COMP-0008,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-05 02:38:00,2024-04-05 02:40:00,Success,50,,120,2024-04-05 02:38:00
LOG-0241,COMP-0009,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-05 02:01:00,2024-04-05 02:01:15,Success,3,,15,2024-04-05 02:01:00
LOG-0242,COMP-0009,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-05 02:31:00,2024-04-05 02:31:45,Success,25,,45,2024-04-05 02:31:00
LOG-0243,COMP-0009,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-05 02:53:00,2024-04-05 02:54:00,Success,15,,60,2024-04-05 02:53:00
LOG-0244,COMP-0009,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-05 02:44:00,2024-04-05 02:46:30,Success,30,,150,2024-04-05 02:44:00
LOG-0245,COMP-0009,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-05 02:43:00,2024-04-05 02:45:00,Success,50,,120,2024-04-05 02:43:00
LOG-0246,COMP-0010,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-05 02:44:00,2024-04-05 02:44:15,Success,3,,15,2024-04-05 02:44:00
LOG-0247,COMP-0010,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-05 02:40:00,2024-04-05 02:40:45,Failed,0,Connection timeout,0,2024-04-05 02:40:00
LOG-0248,COMP-0010,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-05 02:44:00,2024-04-05 02:45:00,Success,15,,60,2024-04-05 02:44:00
LOG-0249,COMP-0010,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-05 02:49:00,2024-04-05 02:51:30,Success,30,,150,2024-04-05 02:49:00
LOG-0250,COMP-0010,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-05 02:30:00,2024-04-05 02:32:00,Success,50,,120,2024-04-05 02:30:00
LOG-0251,COMP-0001,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-06 02:03:00,2024-04-06 02:03:15,Success,3,,15,2024-04-06 02:03:00
LOG-0252,COMP-0001,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-06 02:22:00,2024-04-06 02:22:45,Success,25,,45,2024-04-06 02:22:00
LOG-0253,COMP-0001,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-06 02:44:00,2024-04-06 02:45:00,Success,15,,60,2024-04-06 02:44:00
LOG-0254,COMP-0001,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-06 02:45:00,2024-04-06 02:47:30,Success,30,,150,2024-04-06 02:45:00
LOG-0255,COMP-0001,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-06 02:24:00,2024-04-06 02:26:00,Success,50,,120,2024-04-06 02:24:00
LOG-0256,COMP-0002,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-06 02:29:00,2024-04-06 02:29:15,Success,3,,15,2024-04-06 02:29:00
LOG-0257,COMP-0002,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-06 02:26:00,2024-04-06 02:26:45,Success,25,,45,2024-04-06 02:26:00
LOG-0258,COMP-0002,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-06 02:46:00,2024-04-06 02:47:00,Success,15,,60,2024-04-06 02:46:00
LOG-0259,COMP-0002,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-06 02:25:00,2024-04-06 02:27:30,Success,30,,150,2024-04-06 02:25:00
LOG-0260,COMP-0002,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-06 02:13:00,2024-04-06 02:15:00,Success,50,,120,2024-04-06 02:13:00
LOG-0261,COMP-0003,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-06 02:20:00,2024-04-06 02:20:15,Success,3,,15,2024-04-06 02:20:00
LOG-0262,COMP-0003,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-06 02:04:00,2024-04-06 02:04:45,Success,25,,45,2024-04-06 02:04:00
LOG-0263,COMP-0003,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-06 02:00:00,2024-04-06 02:01:00,Success,15,,60,2024-04-06 02:00:00
LOG-0264,COMP-0003,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-06 02:20:00,2024-04-06 02:22:30,Success,30,,150,2024-04-06 02:20:00
LOG-0265,COMP-0003,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-06 02:39:00,2024-04-06 02:41:00,Success,50,,120,2024-04-06 02:39:00
LOG-0266,COMP-0004,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-06 02:31:00,2024-04-06 02:31:15,Success,3,,15,2024-04-06 02:31:00
LOG-0267,COMP-0004,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-06 02:14:00,2024-04-06 02:14:45,Success,25,,45,2024-04-06 02:14:00
LOG-0268,COMP-0004,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-06 02:58:00,2024-04-06 02:59:00,Success,15,,60,2024-04-06 02:58:00
LOG-0269,COMP-0004,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-06 02:12:00,2024-04-06 02:14:30,Success,30,,150,2024-04-06 02:12:00
LOG-0270,COMP-0004,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-06 02:22:00,2024-04-06 02:24:00,Success,50,,120,2024-04-06 02:22:00
LOG-0271,COMP-0005,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-06 02:54:00,2024-04-06 02:54:15,Success,3,,15,2024-04-06 02:54:00
LOG-0272,COMP-0005,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-06 02:48:00,2024-04-06 02:48:45,Success,25,,45,2024-04-06 02:48:00
LOG-0273,COMP-0005,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-06 02:36:00,2024-04-06 02:37:00,Success,15,,60,2024-04-06 02:36:00
LOG-0274,COMP-0005,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-06 02:52:00,2024-04-06 02:54:30,Success,30,,150,2024-04-06 02:52:00
LOG-0275,COMP-0005,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-06 02:46:00,2024-04-06 02:48:00,Success,50,,120,2024-04-06 02:46:00
LOG-0276,COMP-0006,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-06 02:43:00,2024-04-06 02:43:15,Success,3,,15,2024-04-06 02:43:00
LOG-0277,COMP-0006,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-06 02:04:00,2024-04-06 02:04:45,Failed,0,Connection timeout,0,2024-04-06 02:04:00
LOG-0278,COMP-0006,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-06 02:13:00,2024-04-06 02:14:00,Success,15,,60,2024-04-06 02:13:00
LOG-0279,COMP-0006,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-06 02:59:00,2024-04-06 03:01:30,Success,30,,150,2024-04-06 02:59:00
LOG-0280,COMP-0006,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-06 02:13:00,2024-04-06 02:15:00,Success,50,,120,2024-04-06 02:13:00
LOG-0281,COMP-0007,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-06 02:27:00,2024-04-06 02:27:15,Success,3,,15,2024-04-06 02:27:00
LOG-0282,COMP-0007,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-06 02:22:00,2024-04-06 02:22:45,Success,25,,45,2024-04-06 02:22:00
LOG-0283,COMP-0007,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-06 02:41:00,2024-04-06 02:42:00,Success,15,,60,2024-04-06 02:41:00
LOG-0284,COMP-0007,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-06 02:27:00,2024-04-06 02:29:30,Success,30,,150,2024-04-06 02:27:00
LOG-0285,COMP-0007,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-06 02:10:00,2024-04-06 02:12:00,Success,50,,120,2024-04-06 02:10:00
LOG-0286,COMP-0008,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-06 02:35:00,2024-04-06 02:35:15,Success,3,,15,2024-04-06 02:35:00
LOG-0287,COMP-0008,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-06 02:54:00,2024-04-06 02:54:45,Success,25,,45,2024-04-06 02:54:00
LOG-0288,COMP-0008,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-06 02:13:00,2024-04-06 02:14:00,Success,15,,60,2024-04-06 02:13:00
LOG-0289,COMP-0008,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-06 02:00:00,2024-04-06 02:02:30,Failed,0,Connection timeout,0,2024-04-06 02:00:00
LOG-0290,COMP-0008,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-06 02:23:00,2024-04-06 02:25:00,Success,50,,120,2024-04-06 02:23:00
LOG-0291,COMP-0009,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-06 02:15:00,2024-04-06 02:15:15,Success,3,,15,2024-04-06 02:15:00
LOG-0292,COMP-0009,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-06 02:32:00,2024-04-06 02:32:45,Failed,0,Connection timeout,0,2024-04-06 02:32:00
LOG-0293,COMP-0009,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-06 02:36:00,2024-04-06 02:37:00,Success,15,,60,2024-04-06 02:36:00
LOG-0294,COMP-0009,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-06 02:40:00,2024-04-06 02:42:30,Success,30,,150,2024-04-06 02:40:00
LOG-0295,COMP-0009,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-06 02:40:00,2024-04-06 02:42:00,Success,50,,120,2024-04-06 02:40:00
LOG-0296,COMP-0010,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-06 02:32:00,2024-04-06 02:32:15,Success,3,,15,2024-04-06 02:32:00
LOG-0297,COMP-0010,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-06 02:58:00,2024-04-06 02:58:45,Success,25,,45,2024-04-06 02:58:00
LOG-0298,COMP-0010,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-06 02:10:00,2024-04-06 02:11:00,Success,15,,60,2024-04-06 02:10:00
LOG-0299,COMP-0010,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-06 02:02:00,2024-04-06 02:04:30,Success,30,,150,2024-04-06 02:02:00
LOG-0300,COMP-0010,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-06 02:43:00,2024-04-06 02:45:00,Success,50,,120,2024-04-06 02:43:00
LOG-0301,COMP-0001,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-07 02:33:00,2024-04-07 02:33:15,Success,3,,15,2024-04-07 02:33:00
LOG-0302,COMP-0001,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-07 02:10:00,2024-04-07 02:10:45,Success,25,,45,2024-04-07 02:10:00
LOG-0303,COMP-0001,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-07 02:14:00,2024-04-07 02:15:00,Success,15,,60,2024-04-07 02:14:00
LOG-0304,COMP-0001,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-07 02:22:00,2024-04-07 02:24:30,Success,30,,150,2024-04-07 02:22:00
LOG-0305,COMP-0001,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-07 02:18:00,2024-04-07 02:20:00,Success,50,,120,2024-04-07 02:18:00
LOG-0306,COMP-0002,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-07 02:09:00,2024-04-07 02:09:15,Success,3,,15,2024-04-07 02:09:00
LOG-0307,COMP-0002,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-07 02:30:00,2024-04-07 02:30:45,Success,25,,45,2024-04-07 02:30:00
LOG-0308,COMP-0002,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-07 02:04:00,2024-04-07 02:05:00,Success,15,,60,2024-04-07 02:04:00
LOG-0309,COMP-0002,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-07 02:54:00,2024-04-07 02:56:30,Success,30,,150,2024-04-07 02:54:00
LOG-0310,COMP-0002,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-07 02:18:00,2024-04-07 02:20:00,Failed,0,Connection timeout,0,2024-04-07 02:18:00
LOG-0311,COMP-0003,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-07 02:30:00,2024-04-07 02:30:15,Success,3,,15,2024-04-07 02:30:00
LOG-0312,COMP-0003,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-07 02:43:00,2024-04-07 02:43:45,Success,25,,45,2024-04-07 02:43:00
LOG-0313,COMP-0003,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-07 02:43:00,2024-04-07 02:44:00,Failed,0,Connection timeout,0,2024-04-07 02:43:00
LOG-0314,COMP-0003,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-07 02:31:00,2024-04-07 02:33:30,Success,30,,150,2024-04-07 02:31:00
LOG-0315,COMP-0003,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-07 02:27:00,2024-04-07 02:29:00,Success,50,,120,2024-04-07 02:27:00
